take_id,public_subject_id,background,gesture_id,total_frames,evaluated_frames,gesture_frames,no_gesture_frames,no_hand_frames,unannotated_frames,gesture_fraction,no_gesture_fraction,no_hand_fraction,gesture_duration_frames,gesture_duration_s,fps
P01_BLUE_E_take_0002,P01,BLUE,E,163,163,38,125,0,0,0.2331288343558282,0.7668711656441718,0.0,38,1.9,20.0
P01_BLUE_E_take_0003,P01,BLUE,E,165,165,47,118,0,0,0.28484848484848485,0.7151515151515152,0.0,47,2.35,20.0
P01_BLUE_E_take_0004,P01,BLUE,E,165,165,48,117,0,0,0.2909090909090909,0.7090909090909091,0.0,48,2.4,20.0
P01_BLUE_E_take_0005,P01,BLUE,E,167,167,43,124,0,0,0.25748502994011974,0.7425149700598802,0.0,43,2.15,20.0
P01_BLUE_E_take_0006,P01,BLUE,E,162,162,48,114,0,0,0.2962962962962963,0.7037037037037037,0.0,48,2.4,20.0
P01_BLUE_E_take_0007,P01,BLUE,E,166,166,52,114,0,0,0.3132530120481928,0.6867469879518072,0.0,52,2.6,20.0
P01_BLUE_E_take_0008,P01,BLUE,E,164,164,41,123,0,0,0.25,0.75,0.0,41,2.05,20.0
P01_BLUE_E_take_0009,P01,BLUE,E,169,169,39,130,0,0,0.23076923076923078,0.7692307692307693,0.0,39,1.95,20.0
P01_BLUE_E_take_0010,P01,BLUE,E,165,165,45,120,0,0,0.2727272727272727,0.7272727272727273,0.0,45,2.25,20.0
P01_BLUE_I_take_0001,P01,BLUE,I,162,162,54,108,0,0,0.3333333333333333,0.6666666666666666,0.0,54,2.7,20.0
P01_BLUE_I_take_0002,P01,BLUE,I,166,166,51,115,0,0,0.3072289156626506,0.6927710843373494,0.0,51,2.55,20.0
P01_BLUE_I_take_0003,P01,BLUE,I,170,170,56,114,0,0,0.32941176470588235,0.6705882352941176,0.0,56,2.8,20.0
P01_BLUE_I_take_0004,P01,BLUE,I,161,161,61,100,0,0,0.37888198757763975,0.6211180124223602,0.0,61,3.05,20.0
P01_BLUE_I_take_0005,P01,BLUE,I,164,164,98,66,0,0,0.5975609756097561,0.4024390243902439,0.0,98,4.9,20.0
P01_BLUE_I_take_0006,P01,BLUE,I,168,168,25,143,0,0,0.1488095238095238,0.8511904761904762,0.0,25,1.25,20.0
P01_BLUE_I_take_0007,P01,BLUE,I,162,162,47,115,0,0,0.29012345679012347,0.7098765432098766,0.0,47,2.35,20.0
P01_BLUE_I_take_0008,P01,BLUE,I,165,165,62,103,0,0,0.37575757575757573,0.6242424242424243,0.0,62,3.1,20.0
P01_BLUE_I_take_0009,P01,BLUE,I,166,166,46,120,0,0,0.27710843373493976,0.7228915662650602,0.0,46,2.3,20.0
P01_BLUE_I_take_0010,P01,BLUE,I,162,162,49,113,0,0,0.30246913580246915,0.6975308641975309,0.0,49,2.45,20.0
P01_BLUE_L_take_0001,P01,BLUE,L,164,164,48,116,0,0,0.2926829268292683,0.7073170731707317,0.0,48,2.4,20.0
P01_BLUE_L_take_0002,P01,BLUE,L,164,164,48,116,0,0,0.2926829268292683,0.7073170731707317,0.0,48,2.4,20.0
P01_BLUE_L_take_0003,P01,BLUE,L,165,165,56,109,0,0,0.3393939393939394,0.6606060606060606,0.0,56,2.8,20.0
P01_BLUE_L_take_0004,P01,BLUE,L,164,164,54,110,0,0,0.32926829268292684,0.6707317073170732,0.0,54,2.7,20.0
P01_BLUE_L_take_0005,P01,BLUE,L,166,166,62,104,0,0,0.37349397590361444,0.6265060240963856,0.0,62,3.1,20.0
P01_BLUE_L_take_0006,P01,BLUE,L,170,170,50,120,0,0,0.29411764705882354,0.7058823529411765,0.0,50,2.5,20.0
P01_BLUE_L_take_0007,P01,BLUE,L,167,167,49,118,0,0,0.2934131736526946,0.7065868263473054,0.0,49,2.45,20.0
P01_BLUE_L_take_0008,P01,BLUE,L,167,167,53,114,0,0,0.31736526946107785,0.6826347305389222,0.0,53,2.65,20.0
P01_BLUE_L_take_0009,P01,BLUE,L,166,166,51,115,0,0,0.3072289156626506,0.6927710843373494,0.0,51,2.55,20.0
P01_BLUE_L_take_0010,P01,BLUE,L,166,166,53,113,0,0,0.3192771084337349,0.6807228915662651,0.0,53,2.65,20.0
P01_BLUE_M_take_0001,P01,BLUE,M,172,172,55,117,0,0,0.31976744186046513,0.6802325581395349,0.0,55,2.75,20.0
P01_BLUE_M_take_0002,P01,BLUE,M,164,164,43,121,0,0,0.2621951219512195,0.7378048780487805,0.0,43,2.15,20.0
P01_BLUE_M_take_0003,P01,BLUE,M,166,166,54,112,0,0,0.3253012048192771,0.6746987951807228,0.0,54,2.7,20.0
P01_BLUE_M_take_0004,P01,BLUE,M,163,163,52,111,0,0,0.31901840490797545,0.6809815950920245,0.0,52,2.6,20.0
P01_BLUE_M_take_0005,P01,BLUE,M,164,164,41,123,0,0,0.25,0.75,0.0,41,2.05,20.0
P01_BLUE_M_take_0006,P01,BLUE,M,164,164,44,120,0,0,0.2682926829268293,0.7317073170731707,0.0,44,2.2,20.0
P01_BLUE_M_take_0007,P01,BLUE,M,164,164,50,114,0,0,0.3048780487804878,0.6951219512195121,0.0,50,2.5,20.0
P01_BLUE_M_take_0008,P01,BLUE,M,166,166,46,120,0,0,0.27710843373493976,0.7228915662650602,0.0,46,2.3,20.0
P01_BLUE_M_take_0009,P01,BLUE,M,164,164,51,113,0,0,0.31097560975609756,0.6890243902439024,0.0,51,2.55,20.0
P01_BLUE_M_take_0010,P01,BLUE,M,160,160,45,115,0,0,0.28125,0.71875,0.0,45,2.25,20.0
P01_BLUE_N_take_0001,P01,BLUE,N,160,160,55,105,0,0,0.34375,0.65625,0.0,55,2.75,20.0
P01_BLUE_N_take_0002,P01,BLUE,N,163,163,47,116,0,0,0.2883435582822086,0.7116564417177914,0.0,47,2.35,20.0
P01_BLUE_N_take_0003,P01,BLUE,N,166,166,51,115,0,0,0.3072289156626506,0.6927710843373494,0.0,51,2.55,20.0
P01_BLUE_N_take_0004,P01,BLUE,N,163,163,46,117,0,0,0.2822085889570552,0.7177914110429447,0.0,46,2.3,20.0
P01_BLUE_N_take_0005,P01,BLUE,N,169,169,47,122,0,0,0.2781065088757396,0.7218934911242604,0.0,47,2.35,20.0
P01_BLUE_N_take_0006,P01,BLUE,N,166,166,47,119,0,0,0.28313253012048195,0.7168674698795181,0.0,47,2.35,20.0
P01_BLUE_N_take_0007,P01,BLUE,N,165,165,46,119,0,0,0.2787878787878788,0.7212121212121212,0.0,46,2.3,20.0
P01_BLUE_N_take_0008,P01,BLUE,N,163,163,45,118,0,0,0.27607361963190186,0.7239263803680982,0.0,45,2.25,20.0
P01_BLUE_N_take_0009,P01,BLUE,N,166,166,48,118,0,0,0.2891566265060241,0.7108433734939759,0.0,48,2.4,20.0
P01_BLUE_N_take_0010,P01,BLUE,N,170,170,48,122,0,0,0.2823529411764706,0.7176470588235294,0.0,48,2.4,20.0
P01_BLUE_O_take_0001,P01,BLUE,O,167,167,46,121,0,0,0.2754491017964072,0.7245508982035929,0.0,46,2.3,20.0
P01_BLUE_O_take_0002,P01,BLUE,O,166,166,49,117,0,0,0.29518072289156627,0.7048192771084337,0.0,49,2.45,20.0
P01_BLUE_O_take_0003,P01,BLUE,O,170,170,53,117,0,0,0.31176470588235294,0.6882352941176471,0.0,53,2.65,20.0
P01_BLUE_O_take_0004,P01,BLUE,O,165,165,27,138,0,0,0.16363636363636364,0.8363636363636363,0.0,27,1.35,20.0
P01_BLUE_O_take_0005,P01,BLUE,O,163,163,51,112,0,0,0.3128834355828221,0.6871165644171779,0.0,51,2.55,20.0
P01_BLUE_O_take_0006,P01,BLUE,O,165,165,43,122,0,0,0.2606060606060606,0.7393939393939394,0.0,43,2.15,20.0
P01_BLUE_O_take_0007,P01,BLUE,O,164,164,43,121,0,0,0.2621951219512195,0.7378048780487805,0.0,43,2.15,20.0
P01_BLUE_O_take_0008,P01,BLUE,O,160,160,45,115,0,0,0.28125,0.71875,0.0,45,2.25,20.0
P01_BLUE_O_take_0009,P01,BLUE,O,165,165,46,119,0,0,0.2787878787878788,0.7212121212121212,0.0,46,2.3,20.0
P01_BLUE_O_take_0010,P01,BLUE,O,164,164,46,118,0,0,0.2804878048780488,0.7195121951219512,0.0,46,2.3,20.0
P01_BLUE_P_take_0001,P01,BLUE,P,165,165,40,125,0,0,0.24242424242424243,0.7575757575757576,0.0,40,2.0,20.0
P01_BLUE_P_take_0002,P01,BLUE,P,165,165,55,110,0,0,0.3333333333333333,0.6666666666666666,0.0,55,2.75,20.0
P01_BLUE_P_take_0003,P01,BLUE,P,163,163,49,114,0,0,0.3006134969325153,0.6993865030674846,0.0,49,2.45,20.0
P01_BLUE_P_take_0004,P01,BLUE,P,165,165,46,119,0,0,0.2787878787878788,0.7212121212121212,0.0,46,2.3,20.0
P01_BLUE_P_take_0005,P01,BLUE,P,165,165,48,117,0,0,0.2909090909090909,0.7090909090909091,0.0,48,2.4,20.0
P01_BLUE_P_take_0006,P01,BLUE,P,161,161,46,115,0,0,0.2857142857142857,0.7142857142857143,0.0,46,2.3,20.0
P01_BLUE_P_take_0007,P01,BLUE,P,164,164,59,105,0,0,0.3597560975609756,0.6402439024390244,0.0,59,2.95,20.0
P01_BLUE_P_take_0008,P01,BLUE,P,167,167,50,117,0,0,0.2994011976047904,0.7005988023952096,0.0,50,2.5,20.0
P01_BLUE_P_take_0009,P01,BLUE,P,163,163,52,111,0,0,0.31901840490797545,0.6809815950920245,0.0,52,2.6,20.0
P01_BLUE_P_take_0010,P01,BLUE,P,162,162,48,114,0,0,0.2962962962962963,0.7037037037037037,0.0,48,2.4,20.0
P01_BLUE_R_take_0001,P01,BLUE,R,164,164,35,129,0,0,0.21341463414634146,0.7865853658536586,0.0,35,1.75,20.0
P01_BLUE_R_take_0002,P01,BLUE,R,165,165,46,119,0,0,0.2787878787878788,0.7212121212121212,0.0,46,2.3,20.0
P01_BLUE_R_take_0003,P01,BLUE,R,164,164,38,126,0,0,0.23170731707317074,0.7682926829268293,0.0,38,1.9,20.0
P01_BLUE_R_take_0004,P01,BLUE,R,164,164,50,114,0,0,0.3048780487804878,0.6951219512195121,0.0,50,2.5,20.0
P01_BLUE_R_take_0005,P01,BLUE,R,160,160,46,114,0,0,0.2875,0.7125,0.0,46,2.3,20.0
P01_BLUE_R_take_0006,P01,BLUE,R,163,163,52,111,0,0,0.31901840490797545,0.6809815950920245,0.0,52,2.6,20.0
P01_BLUE_R_take_0007,P01,BLUE,R,167,167,52,115,0,0,0.31137724550898205,0.688622754491018,0.0,52,2.6,20.0
P01_BLUE_R_take_0008,P01,BLUE,R,159,159,58,101,0,0,0.36477987421383645,0.6352201257861635,0.0,58,2.9,20.0
P01_BLUE_R_take_0009,P01,BLUE,R,163,163,44,119,0,0,0.26993865030674846,0.7300613496932515,0.0,44,2.2,20.0
P01_BLUE_R_take_0010,P01,BLUE,R,160,160,43,117,0,0,0.26875,0.73125,0.0,43,2.15,20.0
P01_BLUE_S_take_0001,P01,BLUE,S,166,166,50,116,0,0,0.30120481927710846,0.6987951807228916,0.0,50,2.5,20.0
P01_BLUE_S_take_0002,P01,BLUE,S,165,165,53,112,0,0,0.3212121212121212,0.6787878787878788,0.0,53,2.65,20.0
P01_BLUE_S_take_0003,P01,BLUE,S,163,163,51,112,0,0,0.3128834355828221,0.6871165644171779,0.0,51,2.55,20.0
P01_BLUE_S_take_0004,P01,BLUE,S,164,164,51,113,0,0,0.31097560975609756,0.6890243902439024,0.0,51,2.55,20.0
P01_BLUE_S_take_0005,P01,BLUE,S,172,172,61,111,0,0,0.3546511627906977,0.6453488372093024,0.0,61,3.05,20.0
P01_BLUE_S_take_0006,P01,BLUE,S,175,175,51,124,0,0,0.2914285714285714,0.7085714285714285,0.0,51,2.55,20.0
P01_BLUE_S_take_0007,P01,BLUE,S,172,172,50,122,0,0,0.29069767441860467,0.7093023255813954,0.0,50,2.5,20.0
P01_BLUE_S_take_0008,P01,BLUE,S,175,175,50,125,0,0,0.2857142857142857,0.7142857142857143,0.0,50,2.5,20.0
P01_BLUE_S_take_0009,P01,BLUE,S,167,167,42,125,0,0,0.25149700598802394,0.7485029940119761,0.0,42,2.1,20.0
P01_BLUE_S_take_0010,P01,BLUE,S,165,165,44,121,0,0,0.26666666666666666,0.7333333333333333,0.0,44,2.2,20.0
P01_BLUE_T_take_0001,P01,BLUE,T,165,165,49,116,0,0,0.296969696969697,0.703030303030303,0.0,49,2.45,20.0
P01_BLUE_T_take_0002,P01,BLUE,T,176,176,55,121,0,0,0.3125,0.6875,0.0,55,2.75,20.0
P01_BLUE_T_take_0003,P01,BLUE,T,167,167,60,107,0,0,0.3592814371257485,0.6407185628742516,0.0,60,3.0,20.0
P01_BLUE_T_take_0004,P01,BLUE,T,169,169,51,118,0,0,0.30177514792899407,0.6982248520710059,0.0,51,2.55,20.0
P01_BLUE_T_take_0005,P01,BLUE,T,167,167,52,115,0,0,0.31137724550898205,0.688622754491018,0.0,52,2.6,20.0
P01_BLUE_T_take_0006,P01,BLUE,T,169,169,50,119,0,0,0.2958579881656805,0.7041420118343196,0.0,50,2.5,20.0
P01_BLUE_T_take_0007,P01,BLUE,T,167,167,57,110,0,0,0.3413173652694611,0.6586826347305389,0.0,57,2.85,20.0
P01_BLUE_T_take_0008,P01,BLUE,T,168,168,42,126,0,0,0.25,0.75,0.0,42,2.1,20.0
P01_BLUE_T_take_0009,P01,BLUE,T,167,167,52,115,0,0,0.31137724550898205,0.688622754491018,0.0,52,2.6,20.0
P01_BLUE_T_take_0010,P01,BLUE,T,166,166,44,122,0,0,0.26506024096385544,0.7349397590361446,0.0,44,2.2,20.0
P01_BLUE_U_take_0001,P01,BLUE,U,163,163,40,123,0,0,0.24539877300613497,0.754601226993865,0.0,40,2.0,20.0
P01_BLUE_U_take_0002,P01,BLUE,U,162,162,51,111,0,0,0.3148148148148148,0.6851851851851852,0.0,51,2.55,20.0
P01_BLUE_U_take_0003,P01,BLUE,U,158,158,49,109,0,0,0.310126582278481,0.689873417721519,0.0,49,2.45,20.0
P01_BLUE_U_take_0004,P01,BLUE,U,160,160,45,115,0,0,0.28125,0.71875,0.0,45,2.25,20.0
P01_BLUE_U_take_0005,P01,BLUE,U,163,163,45,118,0,0,0.27607361963190186,0.7239263803680982,0.0,45,2.25,20.0
P01_BLUE_U_take_0006,P01,BLUE,U,164,164,39,125,0,0,0.23780487804878048,0.7621951219512195,0.0,39,1.95,20.0
P01_BLUE_U_take_0007,P01,BLUE,U,163,163,55,108,0,0,0.3374233128834356,0.6625766871165644,0.0,55,2.75,20.0
P01_BLUE_U_take_0008,P01,BLUE,U,162,162,52,110,0,0,0.32098765432098764,0.6790123456790124,0.0,52,2.6,20.0
P01_BLUE_U_take_0009,P01,BLUE,U,163,163,42,121,0,0,0.25766871165644173,0.7423312883435583,0.0,42,2.1,20.0
P01_BLUE_U_take_0010,P01,BLUE,U,163,163,45,118,0,0,0.27607361963190186,0.7239263803680982,0.0,45,2.25,20.0
P01_BLUE_V_take_0001,P01,BLUE,V,167,167,52,115,0,0,0.31137724550898205,0.688622754491018,0.0,52,2.6,20.0
P01_BLUE_V_take_0002,P01,BLUE,V,165,165,52,113,0,0,0.3151515151515151,0.6848484848484848,0.0,52,2.6,20.0
P01_BLUE_V_take_0003,P01,BLUE,V,164,164,51,113,0,0,0.31097560975609756,0.6890243902439024,0.0,51,2.55,20.0
P01_BLUE_V_take_0004,P01,BLUE,V,161,161,47,114,0,0,0.2919254658385093,0.7080745341614907,0.0,47,2.35,20.0
P01_BLUE_V_take_0005,P01,BLUE,V,164,164,47,117,0,0,0.2865853658536585,0.7134146341463414,0.0,47,2.35,20.0
P01_BLUE_V_take_0006,P01,BLUE,V,162,162,54,108,0,0,0.3333333333333333,0.6666666666666666,0.0,54,2.7,20.0
P01_BLUE_V_take_0007,P01,BLUE,V,166,166,42,124,0,0,0.25301204819277107,0.7469879518072289,0.0,42,2.1,20.0
P01_BLUE_V_take_0008,P01,BLUE,V,163,163,44,119,0,0,0.26993865030674846,0.7300613496932515,0.0,44,2.2,20.0
P01_BLUE_V_take_0009,P01,BLUE,V,165,165,54,111,0,0,0.32727272727272727,0.6727272727272727,0.0,54,2.7,20.0
P01_BLUE_V_take_0010,P01,BLUE,V,164,164,45,119,0,0,0.27439024390243905,0.725609756097561,0.0,45,2.25,20.0
P01_BLUE_W_take_0001,P01,BLUE,W,164,164,51,113,0,0,0.31097560975609756,0.6890243902439024,0.0,51,2.55,20.0
P01_BLUE_W_take_0002,P01,BLUE,W,161,161,55,106,0,0,0.3416149068322981,0.6583850931677019,0.0,55,2.75,20.0
P01_BLUE_W_take_0003,P01,BLUE,W,163,163,58,105,0,0,0.3558282208588957,0.6441717791411042,0.0,58,2.9,20.0
P01_BLUE_W_take_0004,P01,BLUE,W,159,159,54,105,0,0,0.33962264150943394,0.660377358490566,0.0,54,2.7,20.0
P01_BLUE_W_take_0005,P01,BLUE,W,163,163,55,108,0,0,0.3374233128834356,0.6625766871165644,0.0,55,2.75,20.0
P01_BLUE_W_take_0006,P01,BLUE,W,161,161,66,95,0,0,0.40993788819875776,0.5900621118012422,0.0,66,3.3,20.0
P01_BLUE_W_take_0007,P01,BLUE,W,163,163,42,121,0,0,0.25766871165644173,0.7423312883435583,0.0,42,2.1,20.0
P01_BLUE_W_take_0008,P01,BLUE,W,160,160,53,107,0,0,0.33125,0.66875,0.0,53,2.65,20.0
P01_BLUE_W_take_0009,P01,BLUE,W,163,163,48,115,0,0,0.294478527607362,0.7055214723926381,0.0,48,2.4,20.0
P01_BLUE_W_take_0010,P01,BLUE,W,164,164,48,116,0,0,0.2926829268292683,0.7073170731707317,0.0,48,2.4,20.0
P01_BLUE_Y_take_0001,P01,BLUE,Y,166,166,49,117,0,0,0.29518072289156627,0.7048192771084337,0.0,49,2.45,20.0
P01_BLUE_Y_take_0002,P01,BLUE,Y,161,161,45,116,0,0,0.2795031055900621,0.7204968944099379,0.0,45,2.25,20.0
P01_BLUE_Y_take_0003,P01,BLUE,Y,169,169,50,119,0,0,0.2958579881656805,0.7041420118343196,0.0,50,2.5,20.0
P01_BLUE_Y_take_0004,P01,BLUE,Y,168,168,42,126,0,0,0.25,0.75,0.0,42,2.1,20.0
P01_BLUE_Y_take_0005,P01,BLUE,Y,168,168,50,118,0,0,0.2976190476190476,0.7023809523809523,0.0,50,2.5,20.0
P01_BLUE_Y_take_0006,P01,BLUE,Y,167,167,51,116,0,0,0.30538922155688625,0.6946107784431138,0.0,51,2.55,20.0
P01_BLUE_Y_take_0007,P01,BLUE,Y,168,168,50,118,0,0,0.2976190476190476,0.7023809523809523,0.0,50,2.5,20.0
P01_BLUE_Y_take_0008,P01,BLUE,Y,163,163,50,113,0,0,0.3067484662576687,0.6932515337423313,0.0,50,2.5,20.0
P01_BLUE_Y_take_0009,P01,BLUE,Y,167,167,48,119,0,0,0.2874251497005988,0.7125748502994012,0.0,48,2.4,20.0
P01_BLUE_Y_take_0010,P01,BLUE,Y,161,161,61,100,0,0,0.37888198757763975,0.6211180124223602,0.0,61,3.05,20.0
P01_WHITE_A_take_0001,P01,WHITE,A,182,182,58,124,0,0,0.31868131868131866,0.6813186813186813,0.0,58,2.9,20.0
P01_WHITE_A_take_0002,P01,WHITE,A,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
P01_WHITE_A_take_0003,P01,WHITE,A,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P01_WHITE_A_take_0004,P01,WHITE,A,181,181,54,127,0,0,0.2983425414364641,0.7016574585635359,0.0,54,2.7,20.0
P01_WHITE_A_take_0005,P01,WHITE,A,181,181,60,121,0,0,0.3314917127071823,0.6685082872928176,0.0,60,3.0,20.0
P01_WHITE_A_take_0006,P01,WHITE,A,182,182,59,123,0,0,0.3241758241758242,0.6758241758241759,0.0,59,2.95,20.0
P01_WHITE_A_take_0007,P01,WHITE,A,181,181,62,119,0,0,0.3425414364640884,0.6574585635359116,0.0,62,3.1,20.0
P01_WHITE_A_take_0008,P01,WHITE,A,181,181,49,132,0,0,0.27071823204419887,0.7292817679558011,0.0,49,2.45,20.0
P01_WHITE_A_take_0009,P01,WHITE,A,181,181,55,126,0,0,0.30386740331491713,0.6961325966850829,0.0,55,2.75,20.0
P01_WHITE_A_take_0010,P01,WHITE,A,182,182,61,121,0,0,0.33516483516483514,0.6648351648351648,0.0,61,3.05,20.0
P01_WHITE_B_take_0001,P01,WHITE,B,181,181,61,120,0,0,0.3370165745856354,0.6629834254143646,0.0,61,3.05,20.0
P01_WHITE_B_take_0002,P01,WHITE,B,182,182,58,124,0,0,0.31868131868131866,0.6813186813186813,0.0,58,2.9,20.0
P01_WHITE_B_take_0003,P01,WHITE,B,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
P01_WHITE_B_take_0004,P01,WHITE,B,179,179,54,125,0,0,0.3016759776536313,0.6983240223463687,0.0,54,2.7,20.0
P01_WHITE_B_take_0005,P01,WHITE,B,180,180,57,123,0,0,0.31666666666666665,0.6833333333333333,0.0,57,2.85,20.0
P01_WHITE_B_take_0006,P01,WHITE,B,180,180,53,127,0,0,0.29444444444444445,0.7055555555555556,0.0,53,2.65,20.0
P01_WHITE_B_take_0007,P01,WHITE,B,180,180,52,128,0,0,0.28888888888888886,0.7111111111111111,0.0,52,2.6,20.0
P01_WHITE_B_take_0008,P01,WHITE,B,180,180,60,120,0,0,0.3333333333333333,0.6666666666666666,0.0,60,3.0,20.0
P01_WHITE_B_take_0009,P01,WHITE,B,180,180,52,128,0,0,0.28888888888888886,0.7111111111111111,0.0,52,2.6,20.0
P01_WHITE_B_take_0010,P01,WHITE,B,177,177,54,123,0,0,0.3050847457627119,0.6949152542372882,0.0,54,2.7,20.0
P01_WHITE_C_take_0001,P01,WHITE,C,174,174,60,114,0,0,0.3448275862068966,0.6551724137931034,0.0,60,3.0,20.0
P01_WHITE_C_take_0002,P01,WHITE,C,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P01_WHITE_C_take_0003,P01,WHITE,C,177,177,59,118,0,0,0.3333333333333333,0.6666666666666666,0.0,59,2.95,20.0
P01_WHITE_C_take_0004,P01,WHITE,C,175,175,53,122,0,0,0.3028571428571429,0.6971428571428572,0.0,53,2.65,20.0
P01_WHITE_C_take_0005,P01,WHITE,C,181,181,58,123,0,0,0.32044198895027626,0.6795580110497238,0.0,58,2.9,20.0
P01_WHITE_C_take_0006,P01,WHITE,C,182,182,58,124,0,0,0.31868131868131866,0.6813186813186813,0.0,58,2.9,20.0
P01_WHITE_C_take_0007,P01,WHITE,C,181,181,60,121,0,0,0.3314917127071823,0.6685082872928176,0.0,60,3.0,20.0
P01_WHITE_C_take_0008,P01,WHITE,C,181,181,58,123,0,0,0.32044198895027626,0.6795580110497238,0.0,58,2.9,20.0
P01_WHITE_C_take_0009,P01,WHITE,C,181,181,54,127,0,0,0.2983425414364641,0.7016574585635359,0.0,54,2.7,20.0
P01_WHITE_C_take_0010,P01,WHITE,C,181,181,64,117,0,0,0.35359116022099446,0.6464088397790055,0.0,64,3.2,20.0
P01_WHITE_E_take_0001,P01,WHITE,E,180,180,65,115,0,0,0.3611111111111111,0.6388888888888888,0.0,65,3.25,20.0
P01_WHITE_E_take_0002,P01,WHITE,E,180,180,64,116,0,0,0.35555555555555557,0.6444444444444445,0.0,64,3.2,20.0
P01_WHITE_E_take_0003,P01,WHITE,E,181,181,59,122,0,0,0.3259668508287293,0.6740331491712708,0.0,59,2.95,20.0
P01_WHITE_E_take_0004,P01,WHITE,E,180,180,57,123,0,0,0.31666666666666665,0.6833333333333333,0.0,57,2.85,20.0
P01_WHITE_E_take_0005,P01,WHITE,E,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P01_WHITE_E_take_0006,P01,WHITE,E,181,181,56,125,0,0,0.30939226519337015,0.6906077348066298,0.0,56,2.8,20.0
P01_WHITE_E_take_0007,P01,WHITE,E,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
P01_WHITE_E_take_0008,P01,WHITE,E,181,181,59,122,0,0,0.3259668508287293,0.6740331491712708,0.0,59,2.95,20.0
P01_WHITE_E_take_0009,P01,WHITE,E,182,182,57,125,0,0,0.3131868131868132,0.6868131868131868,0.0,57,2.85,20.0
P01_WHITE_E_take_0010,P01,WHITE,E,181,181,55,126,0,0,0.30386740331491713,0.6961325966850829,0.0,55,2.75,20.0
P01_WHITE_I_take_0001,P01,WHITE,I,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P01_WHITE_I_take_0002,P01,WHITE,I,182,182,61,121,0,0,0.33516483516483514,0.6648351648351648,0.0,61,3.05,20.0
P01_WHITE_I_take_0003,P01,WHITE,I,182,182,59,123,0,0,0.3241758241758242,0.6758241758241759,0.0,59,2.95,20.0
P01_WHITE_I_take_0004,P01,WHITE,I,185,185,61,124,0,0,0.32972972972972975,0.6702702702702703,0.0,61,3.05,20.0
P01_WHITE_I_take_0005,P01,WHITE,I,183,183,58,125,0,0,0.31693989071038253,0.6830601092896175,0.0,58,2.9,20.0
P01_WHITE_I_take_0006,P01,WHITE,I,182,182,63,119,0,0,0.34615384615384615,0.6538461538461539,0.0,63,3.15,20.0
P01_WHITE_I_take_0007,P01,WHITE,I,181,181,66,115,0,0,0.36464088397790057,0.6353591160220995,0.0,66,3.3,20.0
P01_WHITE_I_take_0008,P01,WHITE,I,182,182,58,124,0,0,0.31868131868131866,0.6813186813186813,0.0,58,2.9,20.0
P01_WHITE_I_take_0009,P01,WHITE,I,182,182,59,123,0,0,0.3241758241758242,0.6758241758241759,0.0,59,2.95,20.0
P01_WHITE_I_take_0010,P01,WHITE,I,181,181,67,114,0,0,0.3701657458563536,0.6298342541436464,0.0,67,3.35,20.0
P01_WHITE_L_take_0001,P01,WHITE,L,181,181,62,119,0,0,0.3425414364640884,0.6574585635359116,0.0,62,3.1,20.0
P01_WHITE_L_take_0002,P01,WHITE,L,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P01_WHITE_L_take_0003,P01,WHITE,L,182,182,56,126,0,0,0.3076923076923077,0.6923076923076923,0.0,56,2.8,20.0
P01_WHITE_L_take_0004,P01,WHITE,L,181,181,67,114,0,0,0.3701657458563536,0.6298342541436464,0.0,67,3.35,20.0
P01_WHITE_L_take_0005,P01,WHITE,L,181,181,61,120,0,0,0.3370165745856354,0.6629834254143646,0.0,61,3.05,20.0
P01_WHITE_L_take_0006,P01,WHITE,L,182,182,59,123,0,0,0.3241758241758242,0.6758241758241759,0.0,59,2.95,20.0
P01_WHITE_L_take_0007,P01,WHITE,L,181,181,50,131,0,0,0.27624309392265195,0.7237569060773481,0.0,50,2.5,20.0
P01_WHITE_L_take_0008,P01,WHITE,L,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P01_WHITE_L_take_0009,P01,WHITE,L,181,181,62,119,0,0,0.3425414364640884,0.6574585635359116,0.0,62,3.1,20.0
P01_WHITE_L_take_0010,P01,WHITE,L,181,181,55,126,0,0,0.30386740331491713,0.6961325966850829,0.0,55,2.75,20.0
P01_WHITE_M_take_0001,P01,WHITE,M,182,182,64,118,0,0,0.3516483516483517,0.6483516483516484,0.0,64,3.2,20.0
P01_WHITE_M_take_0002,P01,WHITE,M,182,182,57,125,0,0,0.3131868131868132,0.6868131868131868,0.0,57,2.85,20.0
P01_WHITE_M_take_0003,P01,WHITE,M,182,182,52,130,0,0,0.2857142857142857,0.7142857142857143,0.0,52,2.6,20.0
